Estación,Latitud,Longitud,Fecha Inicio Evento,Fecha,Fecha Final Evento,Valor,Acumulado 10 dias ,Acumulado 30 dias ,Acumulado 60 dias ,Acumulado 90 dias ,MOVIMIENTO
datos_11077030,6.616666667,-76.75,1975-11-24,1975-11-24,1975-11-24,30.0,318.0,652.0,1394.0,1930.0,NO
datos_11077030,6.616666667,-76.75,1975-11-25,1975-11-25,1975-11-25,88.0,337.0,667.0,1415.0,1960.0,NO
datos_11077030,6.616666667,-76.75,1975-11-28,1975-11-28,1975-11-28,70.0,370.0,660.0,1452.0,1885.0,NO
datos_11077030,6.616666667,-76.75,1975-11-29,1975-11-29,1975-11-29,81.0,407.0,730.0,1483.0,1879.0,NO
datos_11077030,6.616666667,-76.75,1975-11-30,1975-11-30,1975-11-30,52.0,464.0,811.0,1552.0,1960.0,NO
datos_11077030,6.616666667,-76.75,1975-12-02,1975-12-02,1975-12-02,10.0,414.0,847.0,1577.0,2012.0,NO
datos_11077030,6.616666667,-76.75,1975-12-04,1975-12-04,1975-12-04,20.0,331.0,847.0,1427.0,2017.0,NO
datos_11077030,6.616666667,-76.75,1975-12-06,1975-12-06,1975-12-06,10.0,321.0,737.0,1367.0,2009.0,NO
datos_11077030,6.616666667,-76.75,1975-12-09,1975-12-09,1975-12-09,20.0,243.0,697.0,1288.0,1920.0,NO
datos_11077030,6.616666667,-76.75,1975-12-13,1975-12-13,1975-12-13,40.0,60.0,699.0,1267.0,1899.0,NO
datos_11077030,6.616666667,-76.75,1975-12-16,1975-12-16,1975-12-16,22.0,70.0,704.0,1291.0,1906.0,NO
datos_11077030,6.616666667,-76.75,1975-12-17,1975-12-17,1975-12-17,40.0,92.0,705.0,1313.0,1928.0,NO
datos_11077030,6.616666667,-76.75,1975-12-18,1975-12-18,1975-12-18,22.0,122.0,735.0,1333.0,1968.0,NO
datos_11077030,6.616666667,-76.75,1975-12-19,1975-12-19,1975-12-19,21.0,144.0,724.0,1287.0,1904.0,NO
datos_11077030,6.616666667,-76.75,1975-12-20,1975-12-20,1975-12-20,69.0,165.0,721.0,1244.0,1925.0,NO
datos_11077030,6.616666667,-76.75,1975-12-21,1975-12-21,1975-12-21,40.0,214.0,766.0,1308.0,1989.0,NO
datos_11077030,6.616666667,-76.75,1975-12-23,1975-12-23,1975-12-23,10.0,254.0,664.0,1307.0,2029.0,NO
datos_11077030,6.616666667,-76.75,1975-12-25,1975-12-25,1975-12-25,11.0,224.0,645.0,1282.0,2030.0,NO
datos_11077030,6.616666667,-76.75,1975-12-26,1975-12-26,1975-12-26,63.0,235.0,626.0,1293.0,2014.0,NO
datos_11077030,6.616666667,-76.75,1975-12-28,1975-12-28,1975-12-28,40.0,276.0,601.0,1261.0,2053.0,NO
datos_11077030,6.616666667,-76.75,1975-12-29,1975-12-29,1975-12-29,49.0,276.0,641.0,1301.0,2054.0,NO
datos_11077030,6.616666667,-76.75,1976-01-05,1976-01-05,1976-01-05,10.0,163.0,457.0,1194.0,1824.0,NO
datos_11077030,6.616666667,-76.75,1976-01-07,1976-01-07,1976-01-07,5.0,99.0,457.0,1164.0,1815.0,NO
datos_11077030,6.616666667,-76.75,1976-01-08,1976-01-08,1976-01-08,19.0,104.0,462.0,1159.0,1750.0,NO
datos_11077030,6.616666667,-76.75,1976-01-09,1976-01-09,1976-01-09,4.0,83.0,481.0,1166.0,1759.0,NO
datos_11077030,6.616666667,-76.75,1976-01-13,1976-01-13,1976-01-13,16.0,38.0,465.0,1164.0,1722.0,NO
datos_11077030,6.616666667,-76.75,1976-01-14,1976-01-14,1976-01-14,10.0,54.0,441.0,1169.0,1732.0,NO
datos_11077030,6.616666667,-76.75,1976-01-15,1976-01-15,1976-01-15,23.0,64.0,451.0,1155.0,1742.0,NO
datos_11077030,6.616666667,-76.75,1976-01-16,1976-01-16,1976-01-16,19.0,87.0,474.0,1157.0,1765.0,NO
datos_11077030,6.616666667,-76.75,1976-01-19,1976-01-19,1976-01-19,54.0,91.0,409.0,1109.0,1632.0,NO
datos_11077030,6.616666667,-76.75,1976-01-20,1976-01-20,1976-01-20,44.0,126.0,442.0,1139.0,1681.0,NO
datos_11077030,6.616666667,-76.75,1976-01-26,1976-01-26,1976-01-26,29.0,140.0,356.0,894.0,1554.0,NO
datos_11077030,6.616666667,-76.75,1976-01-27,1976-01-27,1976-01-27,38.0,146.0,322.0,923.0,1583.0,NO
datos_11077030,6.616666667,-76.75,1976-01-28,1976-01-28,1976-01-28,12.0,165.0,360.0,961.0,1621.0,NO
datos_11077030,6.616666667,-76.75,1976-01-29,1976-01-29,1976-01-29,14.0,177.0,332.0,903.0,1633.0,NO
datos_11077030,6.616666667,-76.75,1976-02-04,1976-02-04,1976-02-04,55.0,93.0,297.0,754.0,1491.0,NO
datos_11077030,6.616666667,-76.75,1976-02-05,1976-02-05,1976-02-05,25.0,148.0,352.0,809.0,1546.0,NO
datos_11077030,6.616666667,-76.75,1976-02-06,1976-02-06,1976-02-06,10.0,173.0,367.0,824.0,1531.0,NO
datos_11077030,6.616666667,-76.75,1976-02-21,1976-02-21,1976-02-21,55.0,0.0,183.0,560.0,1224.0,NO
datos_11077030,6.616666667,-76.75,1976-02-22,1976-02-22,1976-02-22,32.0,55.0,238.0,615.0,1250.0,NO
datos_11077030,6.616666667,-76.75,1976-02-23,1976-02-23,1976-02-23,13.0,87.0,270.0,637.0,1282.0,NO
datos_11077030,6.616666667,-76.75,1976-02-28,1976-02-28,1976-02-28,7.0,100.0,216.0,536.0,1107.0,NO
datos_11077030,6.616666667,-76.75,1976-02-29,1976-02-29,1976-02-29,5.0,107.0,211.0,494.0,1033.0,NO
datos_11077030,6.616666667,-76.75,1976-03-02,1976-03-02,1976-03-02,12.0,112.0,202.0,499.0,986.0,NO
datos_11077030,6.616666667,-76.75,1976-03-13,1976-03-13,1976-03-13,5.0,12.0,124.0,473.0,938.0,NO
datos_11077030,6.616666667,-76.75,1976-03-21,1976-03-21,1976-03-21,12.0,5.0,129.0,356.0,729.0,NO
datos_11077030,6.616666667,-76.75,1976-04-08,1976-04-08,1976-04-08,49.0,0.0,17.0,141.0,513.0,NO
datos_11077030,6.616666667,-76.75,1976-04-09,1976-04-09,1976-04-09,10.0,49.0,66.0,190.0,543.0,NO
datos_11077030,6.616666667,-76.75,1976-04-21,1976-04-21,1976-04-21,1.0,0.0,71.0,200.0,383.0,NO
datos_11077030,6.616666667,-76.75,1976-04-23,1976-04-23,1976-04-23,33.0,1.0,60.0,146.0,384.0,NO
datos_11077030,6.616666667,-76.75,1976-04-24,1976-04-24,1976-04-24,33.0,34.0,93.0,147.0,417.0,NO
datos_11077030,6.616666667,-76.75,1976-04-25,1976-04-25,1976-04-25,34.0,67.0,126.0,167.0,450.0,NO
datos_11077030,6.616666667,-76.75,1976-04-26,1976-04-26,1976-04-26,5.0,101.0,160.0,201.0,484.0,NO
datos_11077030,6.616666667,-76.75,1976-04-27,1976-04-27,1976-04-27,67.0,106.0,165.0,206.0,460.0,NO
datos_11077030,6.616666667,-76.75,1976-04-28,1976-04-28,1976-04-28,66.0,173.0,232.0,273.0,489.0,NO
datos_11077030,6.616666667,-76.75,1976-04-29,1976-04-29,1976-04-29,35.0,239.0,298.0,339.0,543.0,NO
datos_11077030,6.616666667,-76.75,1976-04-30,1976-04-30,1976-04-30,45.0,274.0,333.0,367.0,564.0,NO
datos_11077030,6.616666667,-76.75,1976-05-01,1976-05-01,1976-05-01,5.0,319.0,378.0,407.0,609.0,NO
datos_11077030,6.616666667,-76.75,1976-05-02,1976-05-02,1976-05-02,21.0,324.0,383.0,412.0,614.0,NO
datos_11077030,6.616666667,-76.75,1976-05-03,1976-05-03,1976-05-03,20.0,344.0,404.0,421.0,635.0,NO
datos_11077030,6.616666667,-76.75,1976-05-04,1976-05-04,1976-05-04,4.0,364.0,424.0,441.0,655.0,NO
datos_11077030,6.616666667,-76.75,1976-05-05,1976-05-05,1976-05-05,33.0,335.0,428.0,445.0,659.0,NO
datos_11077030,6.616666667,-76.75,1976-05-06,1976-05-06,1976-05-06,10.0,335.0,461.0,478.0,637.0,NO
datos_11077030,6.616666667,-76.75,1976-05-11,1976-05-11,1976-05-11,5.0,138.0,412.0,488.0,612.0,NO
datos_11077030,6.616666667,-76.75,1976-05-12,1976-05-12,1976-05-12,18.0,98.0,417.0,493.0,617.0,NO
datos_11077030,6.616666667,-76.75,1976-05-13,1976-05-13,1976-05-13,16.0,111.0,435.0,511.0,635.0,NO
datos_11077030,6.616666667,-76.75,1976-05-14,1976-05-14,1976-05-14,8.0,106.0,451.0,522.0,651.0,NO
datos_11077030,6.616666667,-76.75,1976-05-15,1976-05-15,1976-05-15,40.0,94.0,459.0,530.0,659.0,NO
datos_11077030,6.616666667,-76.75,1976-05-16,1976-05-16,1976-05-16,58.0,130.0,499.0,570.0,699.0,NO
datos_11077030,6.616666667,-76.75,1976-05-20,1976-05-20,1976-05-20,10.0,145.0,557.0,628.0,757.0,NO
datos_11077030,6.616666667,-76.75,1976-05-21,1976-05-21,1976-05-21,5.0,155.0,567.0,638.0,767.0,NO
datos_11077030,6.616666667,-76.75,1976-05-22,1976-05-22,1976-05-22,45.0,160.0,572.0,631.0,772.0,NO
datos_11077030,6.616666667,-76.75,1976-05-27,1976-05-27,1976-05-27,10.0,118.0,516.0,676.0,717.0,NO
datos_11077030,6.616666667,-76.75,1976-05-29,1976-05-29,1976-05-29,12.0,70.0,454.0,686.0,727.0,NO
datos_11077030,6.616666667,-76.75,1976-05-30,1976-05-30,1976-05-30,12.0,82.0,400.0,698.0,732.0,NO
datos_11077030,6.616666667,-76.75,1976-06-01,1976-06-01,1976-06-01,26.0,84.0,332.0,710.0,739.0,NO
datos_11077030,6.616666667,-76.75,1976-06-02,1976-06-02,1976-06-02,12.0,105.0,353.0,736.0,753.0,NO
datos_11077030,6.616666667,-76.75,1976-06-03,1976-06-03,1976-06-03,44.0,72.0,344.0,748.0,765.0,NO
datos_11077030,6.616666667,-76.75,1976-06-04,1976-06-04,1976-06-04,3.0,116.0,368.0,792.0,809.0,NO
datos_11077030,6.616666667,-76.75,1976-06-06,1976-06-06,1976-06-06,30.0,119.0,334.0,795.0,812.0,NO
datos_11077030,6.616666667,-76.75,1976-06-07,1976-06-07,1976-06-07,4.0,149.0,354.0,825.0,842.0,NO
datos_11077030,6.616666667,-76.75,1976-06-08,1976-06-08,1976-06-08,5.0,143.0,358.0,829.0,846.0,NO
datos_11077030,6.616666667,-76.75,1976-06-09,1976-06-09,1976-06-09,49.0,148.0,363.0,785.0,851.0,NO
datos_11077030,6.616666667,-76.75,1976-06-10,1976-06-10,1976-06-10,1.0,185.0,412.0,824.0,900.0,NO
datos_11077030,6.616666667,-76.75,1976-06-11,1976-06-11,1976-06-11,10.0,174.0,413.0,825.0,901.0,NO
datos_11077030,6.616666667,-76.75,1976-06-13,1976-06-13,1976-06-13,60.0,158.0,400.0,835.0,906.0,NO
datos_11077030,6.616666667,-76.75,1976-06-16,1976-06-16,1976-06-16,65.0,159.0,396.0,895.0,966.0,NO
datos_11077030,6.616666667,-76.75,1976-06-18,1976-06-18,1976-06-18,25.0,194.0,403.0,960.0,1031.0,NO
datos_11077030,6.616666667,-76.75,1976-06-20,1976-06-20,1976-06-20,3.0,210.0,428.0,985.0,1056.0,NO
datos_11077030,6.616666667,-76.75,1976-06-21,1976-06-21,1976-06-21,10.0,164.0,421.0,988.0,1047.0,NO
datos_11077030,6.616666667,-76.75,1976-06-24,1976-06-24,1976-06-24,13.0,163.0,381.0,964.0,1057.0,NO
datos_11077030,6.616666667,-76.75,1976-06-26,1976-06-26,1976-06-26,30.0,116.0,394.0,910.0,1070.0,NO
datos_11077030,6.616666667,-76.75,1976-06-27,1976-06-27,1976-06-27,18.0,146.0,424.0,935.0,1100.0,NO
datos_11077030,6.616666667,-76.75,1976-06-28,1976-06-28,1976-06-28,18.0,99.0,432.0,886.0,1118.0,NO
datos_11077030,6.616666667,-76.75,1976-07-01,1976-07-01,1976-07-01,2.0,92.0,426.0,758.0,1136.0,NO
datos_11077030,6.616666667,-76.75,1976-07-03,1976-07-03,1976-07-03,5.0,81.0,402.0,734.0,1138.0,NO
datos_11077030,6.616666667,-76.75,1976-07-04,1976-07-04,1976-07-04,66.0,86.0,395.0,719.0,1143.0,NO
datos_11077030,6.616666667,-76.75,1976-07-05,1976-07-05,1976-07-05,5.0,152.0,417.0,781.0,1209.0,NO
datos_11077030,6.616666667,-76.75,1976-07-06,1976-07-06,1976-07-06,1.0,144.0,419.0,753.0,1214.0,NO
datos_11077030,6.616666667,-76.75,1976-07-08,1976-07-08,1976-07-08,24.0,115.0,390.0,744.0,1215.0,NO
datos_11077030,6.616666667,-76.75,1976-07-09,1976-07-09,1976-07-09,24.0,121.0,410.0,768.0,1190.0,NO
datos_11077030,6.616666667,-76.75,1976-07-10,1976-07-10,1976-07-10,10.0,127.0,429.0,792.0,1204.0,NO
datos_11077030,6.616666667,-76.75,1976-07-11,1976-07-11,1976-07-11,39.0,137.0,390.0,802.0,1214.0,NO
datos_11077030,6.616666667,-76.75,1976-07-12,1976-07-12,1976-07-12,26.0,176.0,428.0,836.0,1253.0,NO
datos_11077030,6.616666667,-76.75,1976-07-16,1976-07-16,1976-07-16,5.0,129.0,384.0,780.0,1279.0,NO
datos_11077030,6.616666667,-76.75,1976-07-17,1976-07-17,1976-07-17,5.0,129.0,389.0,727.0,1284.0,NO
datos_11077030,6.616666667,-76.75,1976-07-18,1976-07-18,1976-07-18,5.0,133.0,329.0,732.0,1289.0,NO
datos_11077030,6.616666667,-76.75,1976-07-19,1976-07-19,1976-07-19,80.0,138.0,334.0,737.0,1294.0,NO
datos_11077030,6.616666667,-76.75,1976-07-21,1976-07-21,1976-07-21,22.0,170.0,389.0,807.0,1374.0,NO
datos_11077030,6.616666667,-76.75,1976-07-24,1976-07-24,1976-07-24,6.0,117.0,398.0,779.0,1362.0,NO
datos_11077030,6.616666667,-76.75,1976-07-25,1976-07-25,1976-07-25,26.0,123.0,404.0,785.0,1335.0,NO
datos_11077030,6.616666667,-76.75,1976-08-01,1976-08-01,1976-08-01,19.0,54.0,351.0,777.0,1104.0,NO
datos_11077030,6.616666667,-76.75,1976-08-02,1976-08-02,1976-08-02,20.0,51.0,368.0,770.0,1102.0,NO
datos_11077030,6.616666667,-76.75,1976-08-03,1976-08-03,1976-08-03,11.0,71.0,388.0,778.0,1102.0,NO
datos_11077030,6.616666667,-76.75,1976-08-07,1976-08-07,1976-08-07,2.0,50.0,322.0,712.0,1066.0,NO
datos_11077030,6.616666667,-76.75,1976-08-08,1976-08-08,1976-08-08,40.0,52.0,324.0,710.0,1068.0,NO
datos_11077030,6.616666667,-76.75,1976-08-10,1976-08-10,1976-08-10,38.0,92.0,316.0,696.0,1108.0,NO
datos_11077030,6.616666667,-76.75,1976-08-11,1976-08-11,1976-08-11,94.0,130.0,344.0,733.0,1141.0,NO
datos_11077030,6.616666667,-76.75,1976-08-14,1976-08-14,1976-08-14,5.0,185.0,373.0,757.0,1193.0,NO
datos_11077030,6.616666667,-76.75,1976-08-15,1976-08-15,1976-08-15,9.0,179.0,378.0,762.0,1158.0,NO
datos_11077030,6.616666667,-76.75,1976-08-16,1976-08-16,1976-08-16,10.0,188.0,387.0,771.0,1109.0,NO
datos_11077030,6.616666667,-76.75,1976-08-17,1976-08-17,1976-08-17,25.0,198.0,392.0,716.0,1119.0,NO
datos_11077030,6.616666667,-76.75,1976-08-18,1976-08-18,1976-08-18,35.0,223.0,412.0,741.0,1144.0,NO
datos_11077030,6.616666667,-76.75,1976-08-21,1976-08-21,1976-08-21,70.0,216.0,362.0,748.0,1164.0,NO
datos_11077030,6.616666667,-76.75,1976-08-22,1976-08-22,1976-08-22,10.0,248.0,410.0,808.0,1189.0,NO
datos_11077030,6.616666667,-76.75,1976-08-23,1976-08-23,1976-08-23,10.0,164.0,420.0,818.0,1199.0,NO
datos_11077030,6.616666667,-76.75,1976-08-24,1976-08-24,1976-08-24,60.0,174.0,430.0,828.0,1209.0,NO
datos_11077030,6.616666667,-76.75,1976-08-25,1976-08-25,1976-08-25,91.0,234.0,484.0,875.0,1269.0,NO
datos_11077030,6.616666667,-76.75,1976-08-26,1976-08-26,1976-08-26,5.0,320.0,549.0,966.0,1360.0,NO
datos_11077030,6.616666667,-76.75,1976-08-27,1976-08-27,1976-08-27,5.0,316.0,554.0,941.0,1355.0,NO
datos_11077030,6.616666667,-76.75,1976-08-29,1976-08-29,1976-08-29,5.0,286.0,559.0,910.0,1348.0,NO
datos_11077030,6.616666667,-76.75,1976-08-31,1976-08-31,1976-08-31,101.0,256.0,564.0,915.0,1341.0,NO
datos_11077030,6.616666667,-76.75,1976-09-01,1976-09-01,1976-09-01,57.0,357.0,665.0,1014.0,1416.0,NO
datos_11077030,6.616666667,-76.75,1976-09-02,1976-09-02,1976-09-02,10.0,344.0,703.0,1071.0,1461.0,NO
datos_11077030,6.616666667,-76.75,1976-09-04,1976-09-04,1976-09-04,40.0,334.0,682.0,1010.0,1424.0,NO
datos_11077030,6.616666667,-76.75,1976-09-05,1976-09-05,1976-09-05,5.0,314.0,722.0,1045.0,1464.0,NO
datos_11077030,6.616666667,-76.75,1976-09-07,1976-09-07,1976-09-07,100.0,223.0,727.0,1049.0,1435.0,NO
datos_11077030,6.616666667,-76.75,1976-09-09,1976-09-09,1976-09-09,19.0,318.0,785.0,1101.0,1481.0,NO
datos_11077030,6.616666667,-76.75,1976-09-12,1976-09-12,1976-09-12,11.0,231.0,672.0,1045.0,1489.0,NO
datos_11077030,6.616666667,-76.75,1976-09-13,1976-09-13,1976-09-13,20.0,185.0,683.0,1056.0,1440.0,NO
datos_11077030,6.616666667,-76.75,1976-09-14,1976-09-14,1976-09-14,30.0,195.0,703.0,1076.0,1460.0,NO
datos_11077030,6.616666667,-76.75,1976-09-15,1976-09-15,1976-09-15,12.0,225.0,728.0,1106.0,1490.0,NO
datos_11077030,6.616666667,-76.75,1976-09-16,1976-09-16,1976-09-16,6.0,197.0,731.0,1113.0,1437.0,NO
datos_11077030,6.616666667,-76.75,1976-09-18,1976-09-18,1976-09-18,7.0,198.0,702.0,1109.0,1418.0,NO
datos_11077030,6.616666667,-76.75,1976-09-21,1976-09-21,1976-09-21,10.0,86.0,674.0,1014.0,1412.0,NO
datos_11077030,6.616666667,-76.75,1976-09-22,1976-09-22,1976-09-22,10.0,96.0,614.0,1024.0,1422.0,NO
datos_11077030,6.616666667,-76.75,1976-09-24,1976-09-24,1976-09-24,50.0,95.0,604.0,1028.0,1419.0,NO
datos_11077030,6.616666667,-76.75,1976-09-25,1976-09-25,1976-09-25,15.0,125.0,594.0,1052.0,1469.0,NO
datos_11077030,6.616666667,-76.75,1976-09-26,1976-09-26,1976-09-26,75.0,110.0,518.0,1067.0,1454.0,NO
datos_11077030,6.616666667,-76.75,1976-09-28,1976-09-28,1976-09-28,9.0,167.0,583.0,1142.0,1493.0,NO
datos_11077030,6.616666667,-76.75,1976-10-01,1976-10-01,1976-10-01,5.0,169.0,587.0,1151.0,1500.0,NO
datos_11077030,6.616666667,-76.75,1976-10-02,1976-10-02,1976-10-02,103.0,174.0,491.0,1137.0,1505.0,NO
datos_11077030,6.616666667,-76.75,1976-10-03,1976-10-03,1976-10-03,5.0,267.0,537.0,1220.0,1603.0,NO
datos_11077030,6.616666667,-76.75,1976-10-07,1976-10-07,1976-10-07,17.0,197.0,487.0,1214.0,1536.0,NO
datos_11077030,6.616666667,-76.75,1976-10-08,1976-10-08,1976-10-08,36.0,139.0,504.0,1229.0,1529.0,NO
datos_11077030,6.616666667,-76.75,1976-10-13,1976-10-13,1976-10-13,30.0,161.0,421.0,1093.0,1466.0,NO
datos_11077030,6.616666667,-76.75,1976-10-14,1976-10-14,1976-10-14,20.0,88.0,440.0,1123.0,1496.0,NO
datos_11077030,6.616666667,-76.75,1976-10-15,1976-10-15,1976-10-15,100.0,103.0,440.0,1138.0,1516.0,NO
datos_11077030,6.616666667,-76.75,1976-10-18,1976-10-18,1976-10-18,7.0,203.0,492.0,1194.0,1601.0,NO
datos_11077030,6.616666667,-76.75,1976-10-19,1976-10-19,1976-10-19,6.0,193.0,499.0,1166.0,1528.0,NO
datos_11077030,6.616666667,-76.75,1976-10-20,1976-10-20,1976-10-20,55.0,163.0,498.0,1172.0,1534.0,NO
datos_11077030,6.616666667,-76.75,1976-10-22,1976-10-22,1976-10-22,24.0,218.0,553.0,1157.0,1567.0,NO
datos_11077030,6.616666667,-76.75,1976-10-23,1976-10-23,1976-10-23,3.0,242.0,567.0,1171.0,1591.0,NO
datos_11077030,6.616666667,-76.75,1976-10-24,1976-10-24,1976-10-24,18.0,245.0,560.0,1164.0,1588.0,NO
datos_11077030,6.616666667,-76.75,1976-10-25,1976-10-25,1976-10-25,13.0,233.0,578.0,1122.0,1580.0,NO
datos_11077030,6.616666667,-76.75,1976-10-26,1976-10-26,1976-10-26,10.0,226.0,541.0,1044.0,1593.0,NO
datos_11077030,6.616666667,-76.75,1976-10-27,1976-10-27,1976-10-27,3.0,136.0,536.0,1049.0,1603.0,NO
datos_11077030,6.616666667,-76.75,1976-10-28,1976-10-28,1976-10-28,2.0,139.0,464.0,1047.0,1606.0,NO
datos_11077030,6.616666667,-76.75,1976-11-02,1976-11-02,1976-11-02,58.0,73.0,452.0,886.0,1569.0,NO
datos_11077030,6.616666667,-76.75,1976-11-03,1976-11-03,1976-11-03,5.0,107.0,407.0,934.0,1616.0,NO
datos_11077030,6.616666667,-76.75,1976-11-04,1976-11-04,1976-11-04,12.0,109.0,407.0,939.0,1621.0,NO
datos_11077030,6.616666667,-76.75,1976-11-05,1976-11-05,1976-11-05,105.0,103.0,419.0,911.0,1633.0,NO
datos_11077030,6.616666667,-76.75,1976-11-08,1976-11-08,1976-11-08,5.0,182.0,507.0,911.0,1696.0,NO
datos_11077030,6.616666667,-76.75,1976-11-09,1976-11-09,1976-11-09,95.0,185.0,476.0,916.0,1701.0,NO
datos_11077030,6.616666667,-76.75,1976-11-10,1976-11-10,1976-11-10,5.0,280.0,571.0,992.0,1758.0,NO
datos_11077030,6.616666667,-76.75,1976-11-11,1976-11-11,1976-11-11,30.0,285.0,576.0,997.0,1669.0,NO
datos_11077030,6.616666667,-76.75,1976-11-12,1976-11-12,1976-11-12,5.0,315.0,606.0,1027.0,1699.0,NO
datos_11077030,6.616666667,-76.75,1976-11-13,1976-11-13,1976-11-13,5.0,320.0,611.0,1021.0,1704.0,NO
datos_11077030,6.616666667,-76.75,1976-11-14,1976-11-14,1976-11-14,34.0,267.0,586.0,1006.0,1704.0,NO
datos_11077030,6.616666667,-76.75,1976-11-15,1976-11-15,1976-11-15,22.0,296.0,600.0,1010.0,1729.0,NO
datos_11077030,6.616666667,-76.75,1976-11-16,1976-11-16,1976-11-16,10.0,306.0,522.0,1020.0,1741.0,NO
datos_11077030,6.616666667,-76.75,1976-11-17,1976-11-17,1976-11-17,12.0,211.0,532.0,1024.0,1726.0,NO
datos_11077030,6.616666667,-76.75,1976-11-24,1976-11-24,1976-11-24,15.0,83.0,449.0,1009.0,1553.0,NO
datos_11077030,6.616666667,-76.75,1976-11-25,1976-11-25,1976-11-25,2.0,93.0,446.0,974.0,1477.0,NO
datos_11077030,6.616666667,-76.75,1976-11-27,1976-11-27,1976-11-27,22.0,39.0,425.0,886.0,1469.0,NO
datos_11077030,6.616666667,-76.75,1976-11-28,1976-11-28,1976-11-28,69.0,51.0,444.0,908.0,1491.0,NO
datos_11077030,6.616666667,-76.75,1976-11-30,1976-11-30,1976-11-30,79.0,108.0,511.0,968.0,1555.0,NO
datos_11077030,6.616666667,-76.75,1976-12-01,1976-12-01,1976-12-01,28.0,187.0,590.0,1047.0,1533.0,NO
datos_11077030,6.616666667,-76.75,1976-12-02,1976-12-02,1976-12-02,40.0,215.0,618.0,1070.0,1504.0,NO
datos_11077030,6.616666667,-76.75,1976-12-03,1976-12-03,1976-12-03,20.0,255.0,658.0,1007.0,1534.0,NO
datos_11077030,6.616666667,-76.75,1976-12-04,1976-12-04,1976-12-04,8.0,275.0,620.0,1022.0,1554.0,NO
datos_11077030,6.616666667,-76.75,1976-12-05,1976-12-05,1976-12-05,5.0,283.0,623.0,1030.0,1522.0,NO
datos_11077030,6.616666667,-76.75,1976-12-07,1976-12-07,1976-12-07,50.0,271.0,511.0,1035.0,1522.0,NO
datos_11077030,6.616666667,-76.75,1976-12-08,1976-12-08,1976-12-08,6.0,321.0,561.0,1068.0,1472.0,NO
datos_11077030,6.616666667,-76.75,1976-12-12,1976-12-12,1976-12-12,10.0,157.0,462.0,1038.0,1459.0,NO
datos_11077030,6.616666667,-76.75,1976-12-13,1976-12-13,1976-12-13,1.0,139.0,442.0,1048.0,1458.0,NO
datos_11077030,6.616666667,-76.75,1976-12-14,1976-12-14,1976-12-14,3.0,100.0,438.0,1019.0,1439.0,NO
datos_11077030,6.616666667,-76.75,1976-12-15,1976-12-15,1976-12-15,40.0,83.0,436.0,1002.0,1412.0,NO
datos_11077030,6.616666667,-76.75,1976-12-17,1976-12-17,1976-12-17,70.0,110.0,420.0,942.0,1434.0,NO
datos_11077030,6.616666667,-76.75,1976-12-18,1976-12-18,1976-12-18,10.0,180.0,480.0,1012.0,1504.0,NO
datos_11077030,6.616666667,-76.75,1976-12-19,1976-12-19,1976-12-19,50.0,140.0,478.0,1015.0,1507.0,NO
datos_11077030,6.616666667,-76.75,1976-12-28,1976-12-28,1976-12-28,2.0,130.0,511.0,933.0,1397.0,NO
datos_11077030,6.616666667,-76.75,1977-01-12,1977-01-12,1977-01-12,5.0,0.0,186.0,618.0,1224.0,NO
datos_11077030,6.616666667,-76.75,1977-01-29,1977-01-29,1977-01-29,6.0,0.0,5.0,427.0,938.0,NO
datos_11077030,6.616666667,-76.75,1977-01-30,1977-01-30,1977-01-30,12.0,6.0,11.0,433.0,944.0,NO
datos_11077030,6.616666667,-76.75,1977-02-02,1977-02-02,1977-02-02,13.0,18.0,23.0,298.0,898.0,NO
datos_11077030,6.616666667,-76.75,1977-02-07,1977-02-07,1977-02-07,5.0,31.0,36.0,228.0,789.0,NO
datos_11077030,6.616666667,-76.75,1977-02-08,1977-02-08,1977-02-08,8.0,36.0,41.0,227.0,789.0,NO
datos_11077030,6.616666667,-76.75,1977-02-09,1977-02-09,1977-02-09,3.0,44.0,49.0,235.0,702.0,NO
datos_11077030,6.616666667,-76.75,1977-02-10,1977-02-10,1977-02-10,5.0,41.0,52.0,238.0,700.0,NO
datos_11077030,6.616666667,-76.75,1977-02-12,1977-02-12,1977-02-12,44.0,34.0,57.0,233.0,670.0,NO
datos_11077030,6.616666667,-76.75,1977-02-13,1977-02-13,1977-02-13,46.0,78.0,96.0,276.0,709.0,NO
datos_11077030,6.616666667,-76.75,1977-02-14,1977-02-14,1977-02-14,3.0,111.0,142.0,319.0,721.0,NO
datos_11077030,6.616666667,-76.75,1977-02-19,1977-02-19,1977-02-19,10.0,109.0,145.0,152.0,680.0,NO
datos_11077030,6.616666667,-76.75,1977-02-20,1977-02-20,1977-02-20,20.0,111.0,155.0,162.0,690.0,NO
datos_11077030,6.616666667,-76.75,1977-02-22,1977-02-22,1977-02-22,12.0,123.0,175.0,182.0,710.0,NO
datos_11077030,6.616666667,-76.75,1977-02-25,1977-02-25,1977-02-25,15.0,45.0,187.0,194.0,705.0,NO
datos_11077030,6.616666667,-76.75,1977-02-27,1977-02-27,1977-02-27,6.0,57.0,202.0,209.0,698.0,NO
datos_11077030,6.616666667,-76.75,1977-03-10,1977-03-10,1977-03-10,3.0,6.0,177.0,213.0,399.0,NO
datos_11077030,6.616666667,-76.75,1977-03-20,1977-03-20,1977-03-20,137.0,3.0,66.0,211.0,268.0,NO
